ID,Year,Month,Day,Country,Region,City,UN,INGO,LNGO/NRCS,ICRC,IFRC,Other,Nationals killed,Nationals wounded,Nationals kidnapped,Total nationals,Internationals killed,Internationals wounded,Internationals kidnapped,Total internationals,Total killed,Total wounded,Total kidnapped,Total affected,Gender Male,Gender Female,Gender Unknown,Means of attack,Attack context,Location,Details,,,
1164,2011,9,28,Afghanistan,Nangahar,"Surkh Rod, Chiknawari Area",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,S,IA,U,An unknown assailant shot and killed a local UN staff member,,,
1260,2011,9,28,Colombia,,Bogota,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,BA,IA,P,A local staff member attacked by multiple assailantson his way to the office.  His arm was injured.,,,
1261,2011,10,,Somalia,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,U,U,,One INGO national staff member killed in Somalia.,,,
1165,2011,10,4,DR Congo,South Kivu,Fizi,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,4,0,1,U,Am,R,"Five staff members of a Congolese NGO were killed when rebels, reportedly the Mai Mai Yakutumba, targeted their vehicle.  It appears to be ethnically motivated, as perpetrators were targeting members of the Banyamulenge ethnic group, and sparing others.",,,
1776,2011,10,5,Somalia,Juba region,near Afmadow,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,K,Am,R,"One INGO contractor, accused of being a spy, was abducted by Al Shabaab while transporting supplies from Kenya to Somalia. UPDATE: He was rescued on 10 April 2014 by Kenyan troops who are part of the AU Mission in Somalia (AMISOM) during an operation on the outskirts of the Somali town of Dhobley. ",,,
1166,2011,10,8,South Sudan,Central Equatoria,Juba,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,U,U,P,Two UN international staff were attacked and robbed near Logali House.  One sustained injuries and was treated at hospital.,,,
1167,2011,10,8,Afghanistan,Herat,"Seyawshan Area, Guzara",0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,K,U,U,"A staffer of a local NGO (a partner of a UN agency) was abducted by militants in Safidan Village, Pashtun Zarghun district in Herat province He was released on 11 October 2011.",,,
1282,2011,10,8,Uganda,,Kampala,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,BA,IA,U,A UN international staff member on leave from Sudan was assaulted and injured together with her boyfriend during a robbery in Kampala.,,,
1168,2011,10,10,Afghanistan,Faryab ,"Almar District, Almar DAC â€“ Bokhari Qala Road ",0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,1,0,3,K,U,U,4 INGO national staff members (3 trainers and a driver) were kidnapped by an armed group and released just over 24 hours later following negotiations by local elders.  ,,,
1262,2011,10,11,Central African Republic,,between Sibut and Grimari,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,3,0,0,S,Am,R,Three crew members of a UN contracted truck returning to Bangui from delivering fuel in Bangassou were seriously injured when their truck was ambushed by unknown armed men between Sibut and Grimari,,,
1169,2011,10,13,Kenya,Near Somali border,Dadaab refugee camp,0,3,0,0,0,0,0,1,0,1,0,0,2,2,0,1,2,3,0,2,0,K,IA,PS,"Two female international staff working for an INGO were kidnapped, and their driver injured. UPDATE: The two staff members were released after 644 days, on 18 July 2013.",,,
1174,2011,10,21,Afghanistan,"Wardak Province, Day Mirdad District","Jilga Area, Day Mirdad â€“ Chaki Wardak Road",0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,2,0,0,K,Am,R,A national staff member of an INGO and his driver were stopped and detained by Taliban forces while on the main road in Day Mirdad. Both were released on 24 October after organized community intervention and negotiations.,,,
1170,2011,10,23,Western Sahara,Tindouf,,0,4,0,0,0,0,0,1,0,1,0,0,3,3,0,1,3,4,2,2,0,K,R,OC,"Three international INGO workers were kidnapped from a guesthouse in the Rabuni refugee camp by armed men. A Sahrawi national driver was injured during the incident and was hospitalised. The Polisario movement, which is seeking independence for Western Sahara and runs the camp, blamed local al-Qaeda militants for the kidnappings, but no one has claimed responsibility. The kidnappers arrived from Mali in a SUV. ",,,
1171,2011,10,23,Kenya,Isiolo District,"Isiolo Town, Kambi Garaba",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,S,MV,H,A national staffer of an INGO was killed in mob violence and arson during tribal clashes.,,,
1172,2011,10,23,Sudan,North Darfur,Nyala,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,S,Am,R,"An INGO local staff driver was shot in the leg when his vehicle was carjacked in Nyala by two armed men. The driver was hospitalised.  
 ",,,
1173,2011,10,25,Somalia,Puntland,"Galkayo Town, near airport",0,3,0,0,0,0,0,0,1,1,0,0,2,2,0,0,3,3,1,0,2,K,U,U,Two international staffers and their Somali driver were kidnapped by unknown assailants near Galkayo town.  Al-Shabab has denied involvement.  UPDATE: The two international staffers were rescued about three months later by a team of U.S. special forces.  ,,,
1175,2011,10,30,Afghanistan,"Faryab Province, Khwaja Sabz Posh District, ",Between Shebakhtu and Khwaja Qishri Bala Villages,0,0,3,0,0,0,2,0,1,3,0,0,0,0,2,0,1,3,1,0,2,KK,Am,R,"Three staffers of a national NGO (2 engineers and a driver) were hijacked on 30 October by an armed opposition group.   The driver was released alive, but the bodies of the other two staff members were found on 12 November near Qasaba Qala village of Khawaja Namusa area (Pashtun Kot District).  ",,,
1316,2011,10,30,Somalia,Mudug,"Garsoor 3 village, Gaalkacyo",0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,S,IA,P,An acting director of a LNGO was killed by unknown gunmen in Garsoor village near hotel Guure. Circumstances unclear.,,,
1176,2011,10,31,Afghanistan,Kandahar Province,"Kandahar City, District 2, Near Ayubi Hospital",5,0,4,0,0,0,4,5,0,9,0,0,0,0,4,5,0,9,5,0,4,CX,R,OC,"An attack on a UN facility in Kandahar caused numerous casualites, including 4 national NGO staff (1 killed and 3 wounded) and 5 UN guards (3 killed and 2 wounded).  The attack began with a vehicle-borne suicide bomb, detonated outside a UN guesthouse, close to the main gate of a local NGO compound, followed by an armed raid and fire fight that lasted for 7 hours and ended in the deaths of all the attackers. ",,,
1178,2011,11,1,Afghanistan,"Faryab Province, Qaysar District ",Narin Village,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,1,0,2,K,IA,PS,"Three national staffers (an engineer, a labourer, and a driver) monitoring a road construction project were abducted.  The project was funded by an IGO and the workers had been hired by the local Shura&mdash;who were working with a CBSG (Community Based Stabilization Grants) program via an NGO&mdash;and the project involved was being monitored by that NGO.  The three were released after negotiations by community elders and their family members ",,,
1263,2011,11,1,DR Congo,North Kivu,Rutushuru,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,K,Am,R,An INGO national staffer was kidnapped in an ambush by armed men.,,,
1177,2011,11,3,Afghanistan,"Faryab Province, Almar District",Tapi Khwaja Osman Area (Bordering Qaysar along the Qaysar â€“ Almar Road),0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,2,0,0,K,Am,R,"Two national employees of an NGO were kidnapped by armed men while riding in a mobile clinic.  The kidnappers immediately released the 2 female nurses in the clinic, but abducted the 2 male NGO employees.  The victims were released November 8 following negotiations conducted by local elders. ",,,
1264,2011,11,13,Pakistan,Balochistan,Khudzar,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,K,Am,R,An INGO local staffer was kidnapped while traveling from Khuzdar to Totak area,,,
1317,2011,11,18,Somalia,Mudug,Galkacyo (North),0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,S,IA,P,A national staff  working as protection officer with an INGO was shot and killed by unknown gunmen when leaving a local mosque after evening prayers. ,,,
1318,2011,11,18,Somalia,Sanaag,Xudun,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,S,U,U,"A national staff working with an INGO was shot and wounded by unknown gunmen in his hotel room. 
 ",,,
1179,2011,11,19,Somalia,Puntland,Galkayo,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,S,IA,P,A national staff member of an international NGO was shot and killed by unknown masked gunment upon leaving a mosque in Galkayo.  The INGO suspended activities while Puntland authorities investigated the murder.,,,
1180,2011,11,19,Kenya,Northeast,Garissa,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,BA,D,C,A national staffer working for an INGO was detained and severely assualted by Kenyan police at a checkpoint during operations against al Shaabab militias in Garissa,,,
1265,2011,11,19,Somalia,Somaliland,Las Anood,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,S,IA,H,"An INGO national staff was robbed while transporting money.  He was staying overnight at a hotel when two armed men came to his hotel door, forced their way in and shot him once in the shoulder, then took the money and fled",,,
1181,2011,11,20,DR Congo,North Kivu,Masisi,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,S,R,H,"An international staff member working for a medical INGO suffered a gunshot wound to the shoulder when armed men forced their way in to the INGO's residential compound and opened fire. He was treated by his colleagues.  The mobile medical activities in the area were suspended, but the INGO continued limited support to the area hospital.",,,
1319,2011,11,20,Somalia,Lower Juba,"Between Hawinha and Tabta, Afmadow District",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,S,Am,R,"An LNGO national staffer was wounded when a convoy of Kenyan military and anti-AS militias was ambushed by AS militants on the main road between Dhoobley and Tabta in the vicinity of Hawinha. The LNGO's vehicle was in the convoy.
 ",,,
1182,2011,11,22,Afghanistan,"Kapisa Province, Koh Band District","DAC Area, GOA Department of Agriculture Compound",0,0,3,0,0,0,1,2,0,3,0,0,0,0,1,2,0,3,1,0,2,AB,C,OC,One local NGO staffer was killed and two wounded when a single 107mm rocket fired from the East of the DAC area impacted a Kamaz truck used by the demining NGO. The vehicle was parked inside the compound of the Department of Agriculture where the de-miners are accommodated over-night. An NGO driver sleeping in the Kamaz was killed on the spot while an additional two de-miners sustained injuries due to the glass debris propelled by the blast. The IEA claimed the attack implying that the DAC was the intended target.,,,
1183,2011,11,22,Yemen,"Lahej province, southern Yemen",Msaimeer,0,0,0,3,0,0,0,0,2,2,0,0,1,1,0,0,3,3,0,1,2,K,Am,R,A French international staffer and two national staffers were seized from their vehicle near a small village in Lahej (Msaimeer)by gunmen demanding the release of prisoners held by Yemeni authorities in the nearby southern port of Aden.,,,
1266,2011,11,25,Pakistan,Balochistan,"Dera Allah Town, Jaffarabad",0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,K,R,H,A local staff doctor was kidnapped by five armed men from his home.  The family was bound and robbed.  The doctor was released a few days later,,,
1184,2011,11,27,Burundi,,,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,KK,R,P,"An international staffer of a medical INGO was kidnapped and killed when he responded to a disturbance at the neighboring religious mission.  A Croatian nun was also killed in the incident, and another escaped with minor wounds.  Authorities determined the motive was most likely robbery.",,,
1267,2011,11,27,Sudan,Darfur,Zalengie,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,BA,Am,R,A nurse working for an INGO was knocked off his motorcycle and beatne.  He suffered fractured ribs and a concussion.,,,
1268,2011,12,4,South Sudan,,Akobo,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,S,Am,R,"An INGO national staff was ambushed and shot and killed by two military personnel, in a revenge killing.",,,
1185,2011,12,6,South Sudan,"Munuki, Central Equatoria","Central Equatoria, Munuki",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,S,IA,H,A national contractor of the UN was shot and killed when an unknown perpetrator broke into his residence.  It is suspected the motive was robbery.,,,
1306,2011,12,13,Pakistan,Balochistan,Pishin,0,0,6,0,0,0,2,0,4,6,0,0,0,0,2,0,4,6,6,0,0,K,U,U,"Six staff of a national NGO were abducted at gun point by unknown assailants in Pishin, Baluchistan. Unconfirmed reporting suggests that the abductees have been moved to a neighbouring district in KPK or Afghanistan. The identity and motives of the abductors remains unclear, yet the details of the incident suggest it was a well planned and professionally executed operation. Due to its close proximity to current conflict zones in Afghanistan and KPK, it is likely that politically motivated groups operate in the vicinity of Pishin and are most likely involved in the abduction. ",,,
1186,2011,12,16,South Sudan,,Lanyi,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,U,Am,R,A national staff member of the UN staff was assaulted when driving in a convoy in Lanyi,,,
1187,2011,12,18,Central African Republic,,Mâ€™boki,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,S,IA,U,A staff member of an international NGO based in M&rsquo;boki (south-east) was shot dead following  a dispute with a group who had been drinking  heavily.  ,,,
1188,2011,12,23,Somalia,Hiran,Matabaan,2,0,1,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,3,0,3,S,IA,PS,"Two UN national staffers and one staffer of a local NGO were shot and killed by a refugee camp resident in Matabaan during an aid distribution. According to reports, the shooting appeared to have been over a personal matter",,,
1189,2011,12,24,Afghanistan,Farah,"Khaki Safed, Khaki Safed-Farah City Main Road, Nale Dasht Area",0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,K,Am,R,A nurse working for a local NGO was ambushed and kidnapped by an armed group while driving in a private vehicle from Khaki Safed to Farah City.  The perpetrators physically abused the victim and accused him of cooperating with the government of Afghanistan. He was released 24 hours later after intervention by local elders.,,,
1190,2011,12,29,Somalia,South-Central,Mogadishu,0,2,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,2,0,0,S,R,OC,Two international staffers of an INGO were shot and killed by a disgruntled national staff member while working in a hospital in Mogadishu.,,,
1269,2011,12,30,Afghanistan,Faryab ,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,BA,IA,H,An INGO national staff member was stabbed by her husband (also a staff member) and wounded.,,,
1519,2012,,,Syrian Arab Republic,,,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,U,U,U,Note: This incident was verified by the IFRC based on an official list of names provided by the Secretary General of the Syrian Arab Red Crescent of the Syrian staff and volunteers killed in 2012. Further details were not available.,,,
1518,2012,,,Syrian Arab Republic,,,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,U,U,U,Note: This incident was verified by the IFRC based on an official list of names provided by the Secretary General of the Syrian Arab Red Crescent of the Syrian staff and volunteers killed in 2012. Further details were not available.,,,
1520,2012,,,Syrian Arab Republic,,,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,U,U,U,Note: This incident was verified by the IFRC based on an official list of names provided by the Secretary General of the Syrian Arab Red Crescent of the Syrian staff and volunteers killed in 2012. Further details were not available.,,,
1521,2012,,,Syrian Arab Republic,,,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,U,U,U,Note: This incident was verified by the IFRC based on an official list of names provided by the Secretary General of the Syrian Arab Red Crescent of the Syrian staff and volunteers killed in 2012. Further details were not available.,,,
1522,2012,,,Syrian Arab Republic,,,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,U,U,U,Note: This incident was verified by the IFRC based on an official list of names provided by the Secretary General of the Syrian Arab Red Crescent of the Syrian staff and volunteers killed in 2012. Further details were not available.,,,
1523,2012,,,Syrian Arab Republic,,,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,U,U,U,Note: This incident was verified by the IFRC based on an official list of names provided by the Secretary General of the Syrian Arab Red Crescent of the Syrian staff and volunteers killed in 2012. Further details were not available.,,,
1524,2012,,,Syrian Arab Republic,,,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,U,U,U,Note: This incident was verified by the IFRC based on an official list of names provided by the Secretary General of the Syrian Arab Red Crescent of the Syrian staff and volunteers killed in 2012. Further details were not available.,,,
1525,2012,,,Syrian Arab Republic,,,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,U,U,U,Note: This incident was verified by the IFRC based on an official list of names provided by the Secretary General of the Syrian Arab Red Crescent of the Syrian staff and volunteers killed in 2012. Further details were not available.,,,
1526,2012,,,Syrian Arab Republic,,,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,U,U,U,Note: This incident was verified by the IFRC based on an official list of names provided by the Secretary General of the Syrian Arab Red Crescent of the Syrian staff and volunteers killed in 2012. Further details were not available.,,,
1192,2012,1,5,Pakistan,Balochistan,Quetta,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,KK,Am,R,An international staff doctor working for ICRC was kidnapped while returning to the office after visiting a physical rehabilitation centre in Quetta. Armed men abducted him when he reached the front of his office and took him at gunpoint with them in their own vehicle.  Kidnappers left the driver unharmed near the organisation&rsquo;s office. ,,,
1482,2012,1,5,Somalia,Bossasso,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,S,IA,H,"One national staff member was accidentally shot in her chest by police, after firing the shot at the ground, while they interviewed her in her home regarding a criminal incident.",,,
